theta0_ref,alpha,beta,kappa,phi,Qx_ref,Qy_ref,theta1,theta2,theta3,Qx_prb,Qy_prb,theta0_prb,success,residual_norm,phi_deg,tip_error_percent,slope_error_percent
1.989326908976111,7.16387668126721,0.0,0.0,2.0943951023931953,0.028841062119759262,0.8635315826136113,1.3724247784799992,0.5027303556568349,0.09950343815441394,-0.009842947492149444,0.8626843162865112,1.974658572291248,True,8.416666377066786e-11,120.0,3.8693287013166553,0.7373517453907396
2.010277195241814,8.028027155379819,0.0,0.0,2.0943951023931953,-0.0005412634601748955,0.8644303369495419,1.4173569314298826,0.4863890542091105,0.0919682864198218,-0.03907644474483475,0.8605817884619635,1.995714272058815,True,1.1424528996088502e-10,120.0,3.872688371277555,0.7244236375694131
2.0312274815075178,9.214580729587716,0.0,0.0,2.0943951023931953,-0.033908433653443065,0.8651281660574428,1.4699542705295194,0.4643701609384146,0.08275662581029312,-0.0717372300659455,0.857389702693724,2.017081057278227,True,1.6544644556697246e-10,120.0,3.861219565435478,0.6964470675038087
2.052177767773221,11.023725818289716,0.0,0.0,2.0943951023931953,-0.07395352858695446,0.8656258653956254,1.5351506640006833,0.4328976956934015,0.07096000718594343,-0.109974712924571,0.8524852065354116,2.039008366880028,True,2.7477900272106884e-10,120.0,3.8343221517825885,0.6417280754134043
2.073128054038924,14.476803835028004,0.0,0.0,2.0943951023931953,-0.12828163598555686,0.8659244500879482,1.6266201822601944,0.3813075289208937,0.054240210876823194,-0.15964048293682004,0.844095684931544,2.0621679220579114,True,7.109268406643271e-13,120.0,3.8208274893878595,0.5286760728388108
2.0940783403046277,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.115028626570331,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.135978912836034,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.1569291991017376,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.177879485367441,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.198829771633144,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.2197800578988476,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.2407303441645507,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.261680630430254,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.2826309166959575,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.3035812029616607,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.324531489227364,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.3454817754930675,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.3664320617587706,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.387382348024474,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.4083326342901774,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.4292829205558806,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.4502332068215837,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.471183493087287,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.4921337793529905,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.5130840656186937,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.534034351884397,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.5549846381501005,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.5759349244158036,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.596885210681507,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.6178354969472104,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.6387857832129136,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.6597360694786167,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
2.6806863557443203,,,0.0,2.0943951023931953,,,,,,,,,False,,120.0,,
