theta0,kappa,phi,alpha,beta,Qx,Qy
0.627558301705396,2.0,1.5707963267948966,0.0432972114919383,0.5885386070051024,0.9335584143288401,0.30999576965830494
0.6485085879710992,2.0,1.5707963267948966,0.04609717275936931,0.607270435699742,0.92908725258248,0.31978342090609824
0.6694588742368026,2.0,1.5707963267948966,0.04898059237242039,0.625975030635698,0.9244778235032722,0.32950664647953626
0.6904091605025059,2.0,1.5707963267948966,0.05194760755586815,0.6446556138334213,0.9197312609593788,0.33916292989776015
0.7113594467682092,2.0,1.5707963267948966,0.054998419603555115,0.6633154278534767,0.9148487509383255,0.34874977882838043
0.7323097330339126,2.0,1.5707963267948966,0.05813329411291036,0.681957735423012,0.9098315310410547,0.3582647262566326
0.7532600192996158,2.0,1.5707963267948966,0.061352561248696896,0.7005858191467874,0.9046808899502105,0.3677053316364883
0.7742103055653191,2.0,1.5707963267948966,0.06465661603882183,0.7192029812998377,0.8993981668733745,0.3770691820236124
0.7951605918310224,2.0,1.5707963267948966,0.06804591870494114,0.7378125436989595,0.893984750961971,0.3863538931900513
0.8161108780967258,2.0,1.5707963267948966,0.0715209950305006,0.756417847650361,0.8884420807065241,0.39555711072054744
0.837061164362429,2.0,1.5707963267948966,0.0750824367687712,0.7750222539709228,0.8827716433089432,0.40467651109037983
0.8580114506281323,2.0,1.5707963267948966,0.07873090209336908,0.7936291430806662,0.8769749740324987,0.41370980272462876
0.8789617368938357,2.0,1.5707963267948966,0.08246711609368752,0.8122419151641339,0.8710536555301283,0.4226547270387773
0.899912023159539,2.0,1.5707963267948966,0.08629187131761987,0.8308639903985242,0.8650093171517117,0.43150905946055373
0.9208623094252423,2.0,1.5707963267948966,0.09020602836391231,0.8494988092465454,0.8588436342309258,0.4402706104329323
0.9418125956909456,2.0,1.5707963267948966,0.09421051652645313,0.8681498328120699,0.8525583273522844,0.44893722639820743
0.9627628819566489,2.0,1.5707963267948966,0.09830633449278527,0.8868205432567979,0.8461551615989668,0.4575067907630618
0.9837131682223522,2.0,1.5707963267948966,0.10249455109911572,0.9055144442762499,0.8396359457820038,0.4659772248445552
1.0046634544880555,2.0,1.5707963267948966,0.10677630614409395,0.924235061633539,0.8330025316513968,0.47434648879695296
1.0256137407537589,2.0,1.5707963267948966,0.11115281126363327,0.9429859437494634,0.8262568130897398,0.4826125825193343
1.046564027019462,2.0,1.5707963267948966,0.1156253508690677,0.9617706623476002,0.8194007252888792,0.49077354654390537
1.0675143132851654,2.0,1.5707963267948966,0.12019528315095601,0.9805928131531702,0.8124362439101683,0.49882746290495733
1.0884645995508688,2.0,1.5707963267948966,0.1248640411508764,0.9994560166445601,0.8053653842288446,0.5067724559884104
1.109414885816572,2.0,1.5707963267948966,0.12963313390359596,1.0183639188564997,0.7981902002630493,0.5146066933618807
1.1303651720822754,2.0,1.5707963267948966,0.13450414765204347,1.0373201922339832,0.7909127838880196,0.5223283865852268
1.1513154583479788,2.0,1.5707963267948966,0.13947874713757127,1.056328536536134,0.7835352639359525,0.5299357920015159
1.172265744613682,2.0,1.5707963267948966,0.14455867696805658,1.075392679789319,0.7760598052820492,0.5374272115083673
1.1932160308793853,2.0,1.5707963267948966,0.14974576306645954,1.0945163792888968,0.7684886079172398,0.544800993309635
1.2141663171450887,2.0,1.5707963267948966,0.15504191420254082,1.113703422649103,0.7608239060080728,0.5520555326473827
1.2351166034107919,2.0,1.5707963267948966,0.16044912361052596,1.1329576289006609,0.753067966944259,0.5591892725141209
1.2560668896764953,2.0,1.5707963267948966,0.16596947069559756,1.1522828496357918,0.7452230903743552,0.5662007043452786
1.2770171759421984,2.0,1.5707963267948966,0.17160512283220758,1.1716829702004126,0.73729160723005,0.573088368691874
1.2979674622079018,2.0,1.5707963267948966,0.17735833725730626,1.1911619109333753,0.7292758787395384,0.5798508558733741
1.3189177484736052,2.0,1.5707963267948966,0.18323146306171312,1.2107236284527139,0.7211782954304355,0.5864868066107144
1.3398680347393084,2.0,1.5707963267948966,0.18922694328297848,1.2303721169889328,0.7130012761227091,0.5929949126394756
1.3608183210050118,2.0,1.5707963267948966,0.19534731710323117,1.2501114097654853,0.7047472669120703,0.5993739173032024
1.3817686072707152,2.0,1.5707963267948966,0.2015952221556462,1.2699455804266455,0.6964187401442969,0.6056226161268665
1.4027188935364183,2.0,1.5707963267948966,0.20797339694333541,1.289878744513097,0.6880181933809216,0.6117398573704721
1.4236691798021217,2.0,1.5707963267948966,0.21448468337462123,1.3099150609856236,0.6795481483567513,0.6177245425628151
1.444619466067825,2.0,1.5707963267948966,0.22113202941883756,1.330058733797384,0.6710111499296492,0.6235756270154058
1.4655697523335283,2.0,1.5707963267948966,0.22791849188698904,1.3503140135153424,0.6624097650230311,0.6292921203165791
1.4865200385992317,2.0,1.5707963267948966,0.23484723934179733,1.3706851989915039,0.6537465815615097,0.6348730868058079
1.5074703248649348,2.0,1.5707963267948966,0.24192155514187424,1.3911766390846971,0.6450242074001306,0.64031764602826
1.5284206111306382,2.0,1.5707963267948966,0.24914484062498474,1.4117927344337333,0.6362452692476301,0.6456249731696284
1.5493708973963416,2.0,1.5707963267948966,0.25652061843559626,1.4325379392828554,0.6274124115841508,0.65079429947128
1.5703211836620448,2.0,1.5707963267948966,0.2640525360021587,1.4534167633604855,0.6185282955738454,0.655824912625773
1.5912714699277482,2.0,1.5707963267948966,0.2717443691698212,1.474433773812364,0.6095955979727972,0.6607161571527961
1.6122217561934515,2.0,1.5707963267948966,0.27960002599456457,1.495593597190265,0.600617010032687,0.6654674347555956
1.6331720424591547,2.0,1.5707963267948966,0.2876235507050233,1.516900921497573,0.5915952364006293,0.6700782046579554
1.654122328724858,2.0,1.5707963267948966,0.29581912783857295,1.5383604982930963,0.5825329940156005,0.6745479839218105
1.6750726149905615,2.0,1.5707963267948966,0.30419108655857746,1.5599771448545712,0.5734330110018914,0.6788763477455771
1.6960229012562646,2.0,1.5707963267948966,0.3127439051600469,1.5817557464034626,0.5642980255599866,0.683062929743284
1.716973187521968,2.0,1.5707963267948966,0.32148221577128944,1.6037012583926957,0.5551307848553113,0.6871074222046151
1.7379234737876714,2.0,1.5707963267948966,0.33041080925954247,1.6258187088591212,0.5459340439052478,0.6910095763359578
1.7588737600533746,2.0,1.5707963267948966,0.3395346403489519,1.6481132008425925,0.5367105644648451,0.6947692024825788
1.779824046319078,2.0,1.5707963267948966,0.34885883295969494,1.6705899148736532,0.5274631139116366,0.6983861703320426
1.8007743325847811,2.0,1.5707963267948966,0.3583886857774763,1.6932541115319373,0.5181944641299807,0.7018604090990122
1.8217246188504845,2.0,1.5707963267948966,0.36812967806311025,1.7161111340775346,0.5089073903953347,0.705191907691557
1.842674905116188,2.0,1.5707963267948966,0.3780874757123767,1.7391664111576597,0.4996046702588759,0.7083807148591251
1.863625191381891,2.0,1.5707963267948966,0.38826793757687034,1.7624254595911177,0.4902890824328815,0.71142693932233
1.8845754776475945,2.0,1.5707963267948966,0.3986771220571091,1.7858938872331898,0.480963405677274,0.7143307498847157
1.9055257639132979,2.0,1.5707963267948966,0.40932129397974765,1.809577395923695,0.47163041768774266,0.7170923755266724
1.926476050179001,2.0,1.5707963267948966,0.42020693177135426,1.8334817845211429,0.4622928939858487,0.7197121054816867
1.9474263364447044,2.0,1.5707963267948966,0.43134073494185976,1.8576129520260345,0.45295360681151836,0.7221902892951116
1.9683766227104078,2.0,1.5707963267948966,0.4427296318914719,1.8819769007965468,0.4436153240183309,0.7245273368656601
1.989326908976111,2.0,1.5707963267948966,0.45438078805557025,1.9065797398599833,0.4342808079720058,0.7267237184698295
2.010277195241814,2.0,1.5707963267948966,0.46630161440287166,1.9314276883235812,0.42495281445248956,0.7287799647694775
2.0312274815075178,2.0,1.5707963267948966,0.4784997763029595,1.9565270788884257,0.41563409156004777,0.7306966668027737
2.052177767773221,2.0,1.5707963267948966,0.4909832027801393,1.981884361470445,0.40632737862576135,0.7324744759587669
2.073128054038924,2.0,1.5707963267948966,0.5037600961714886,2.0075061069326563,0.39703540512682584,0.7341141039358211
2.0940783403046277,2.0,1.5707963267948966,0.5168389422079437,2.033399010933061,0.3877608896070546,0.7356163226841692
2.115028626570331,2.0,1.5707963267948966,0.5302285205382803,2.0595698978928203,0.3785065386029845,0.7369819643328611
2.135978912836034,2.0,1.5707963267948966,0.5439379157169507,2.0860257250896033,0.3692750455759763,0.7382119211013823
2.1569291991017376,2.0,1.5707963267948966,0.5579765286778833,2.112773586881251,0.36006908985071007,0.7393071451962347
2.177879485367441,2.0,1.5707963267948966,0.572354088717582,2.1398207190651872,0.3508913355604696,0.7402686486927771
2.198829771633144,2.0,1.5707963267948966,0.5870806660121795,2.1671745033793277,0.3417444305996068,0.7410975034026435
2.2197800578988476,2.0,1.5707963267948966,0.6021666846944778,2.1948424721505235,0.33263100558358033,0.7417948407270588
2.2407303441645507,2.0,1.5707963267948966,0.6176229365184901,2.2228323130969465,0.323553672816963,0.7423618514963892
2.261680630430254,2.0,1.5707963267948966,0.6334605951405903,2.2511518742911867,0.3145150252698003,0.7427997857962731
2.2826309166959575,2.0,1.5707963267948966,0.6496912310480316,2.279809169291205,0.3055176355627199,0.7431099527806955
2.3035812029616607,2.0,1.5707963267948966,0.6663268271674119,2.3088123824467193,0.29656405496117283,0.7432937204723724
2.324531489227364,2.0,1.5707963267948966,0.683379795187564,2.338169874389051,0.287656812379196,0.743352515550839
2.3454817754930675,2.0,1.5707963267948966,0.7008629926333927,2.367890187712923,0.2787984133930844,0.74328782312863
2.3664320617587706,2.0,1.5707963267948966,0.7187897407293685,2.397982052859226,0.2699913392653563,0.7431011865159702
2.387382348024474,2.0,1.5707963267948966,0.7371738430937245,2.42845439420834,0.2612380459793944,0.7427942069743998
2.4083326342901774,2.0,1.5707963267948966,0.7560296053068907,2.459316336394146,0.2525409632851516,0.7423685434597733
2.4292829205558806,2.0,1.5707963267948966,0.7753718554003963,2.490577210849559,0.243902493756298,0.741825912355088
2.4502332068215837,2.0,1.5707963267948966,0.7952159653153273,2.5222465625950647,0.23532501185919275,0.7411680871936117
2.471183493087287,2.0,1.5707963267948966,0.8155778733825072,2.554334157282492,0.22681086303406245,0.7403968983727969
2.4921337793529905,2.0,1.5707963267948966,0.8364741078798792,2.586849988507071,0.21836236278876367,0.7395142328594849
2.5130840656186937,2.0,1.5707963267948966,0.8579218117261224,2.6198042854016745,0.20998179580550863,0.7385220338869173
2.534034351884397,2.0,1.5707963267948966,0.879938768373347,2.6532075205280825,0.2016714150609312,0.7374223006440974
2.5549846381501005,2.0,1.5707963267948966,0.9025434289658306,2.68707041808112,0.19343344095987056,0.7362170879580548
2.5759349244158036,2.0,1.5707963267948966,0.9257549408361944,2.7214039624226234,0.18527006048324782,0.7349085059695949
2.596885210681507,2.0,1.5707963267948966,0.9495931774151823,2.7562194069633605,0.17718342635040882,0.7334987198031273
2.6178354969472104,2.0,1.5707963267948966,0.9740787696363705,2.7915282834123256,0.16917565619631023,0.7319899492311973
2.6387857832129136,2.0,1.5707963267948966,0.9992331389227087,2.8273424114142367,0.16124883176391874,0.7303844683343588
2.6597360694786167,2.0,1.5707963267948966,1.0250785318478048,2.863673908597562,0.15340499811219624,0.7286846051570665
2.6806863557443203,2.0,1.5707963267948966,1.0516380565713948,2.9005352010570666,0.14564616284004409,0.7268927413602712
2.7016366420100235,2.0,1.5707963267948966,1.0789357211554884,2.9379390342966456,0.1379742953265764,0.7250113118714517
2.7225869282757267,2.0,1.5707963267948966,1.106996473875367,2.9758984846602106,0.1303913259880902,0.723042804532829
2.7435372145414303,2.0,1.5707963267948966,1.1358462456478797,3.014426971280452,0.1228991455521044,0.7209897597485538
2.7644875008071335,2.0,1.5707963267948966,1.165511994708558,3.0535382685776944,0.11549960434883869,0.7188547701316859
2.7854377870728366,2.0,1.5707963267948966,1.1960217536788853,3.093246519343565,0.1081945116204945,0.7166404801518256
2.8063880733385402,2.0,1.5707963267948966,1.2274046791757527,3.1335662484469706,0.10098563484871335,0.7143495857842903
2.8273383596042434,2.0,1.5707963267948966,1.259691104126786,3.1745123772028814,0.0938746991005785,0.7119848341617909
2.8482886458699466,2.0,1.5707963267948966,1.2929125929680192,3.2161002384478246,0.0868633863935282,0.7095490232295881
2.86923893213565,2.0,1.5707963267948966,1.3271019999142226,3.2583455923695053,0.07995333507955193,0.7070450014051741
2.8901892184013533,2.0,1.5707963267948966,1.3622935305074655,3.3012646431420376,0.07314613924903901,0.7044756672435886
2.9111395046670565,2.0,1.5707963267948966,1.3985228066661484,3.344874056422631,0.06644334815465074,0.7018439691095179
2.93208979093276,2.0,1.5707963267948966,1.4358269354749775,3.389190977770332,0.05984646565559306,0.6991529048574202
