theta0_ref,alpha,beta,beta_for_prb,beta_sign,kappa,phi,Qx_ref,Qy_ref,theta1,theta2,theta3,Qx_prb,Qy_prb,theta0_prb,success,residual_norm,delta_theta_norm,branch_jump_flag,tip_error_percent,slope_error_percent
0.618537189507397,0.3038072452606629,0.34860134552847777,0.34860134552847777,1,0.1,1.5707963267948966,0.9221891015606863,0.3433362516630432,0.24145826029818865,0.21438888621798968,0.16387393976427816,0.9211080477855285,0.34690205917688094,0.6197210862804565,True,1.2412670766236366e-16,0.007931940387650688,False,0.3726078433222346,0.19140268251329856
0.6318380159408947,0.31398384540949087,0.35439178625328827,0.35439178625328827,1,0.1,1.5707963267948966,0.9187470163969035,0.35051792674679905,0.24724264611603408,0.21896875199891236,0.16679719257104522,0.9176056015626971,0.3541940508555705,0.6330085906859917,True,1.5700924586837752e-16,0.007935974850844057,False,0.38492487951335363,0.1852650071005644
0.6451388423743923,0.32431704106967585,0.3601760908609431,0.3601760908609431,1,0.1,1.5707963267948966,0.915232685059874,0.35767029678639994,0.25304359126542764,0.2235420079766578,0.16970884137362102,0.9140289402296184,0.36145714544440055,0.6462944406157065,True,1.2412670766236366e-16,0.007939983225032537,False,0.3973565700346219,0.1791239599000217
0.6584396688078901,0.33481030346397134,0.3659564473890145,0.3659564473890145,1,0.1,1.5707963267948966,0.9116464176835924,0.36479246753331485,0.25886110904106074,0.22810832599961672,0.17260916783673874,0.9103783541468912,0.36869041058494456,0.6595786028774162,True,2.2887833992611187e-16,0.00794397047761808,False,0.40990175855758093,0.17297470421066696
0.6717404952413878,0.3454672966040499,0.37173501132072556,0.37173501132072556,1,0.1,1.5707963267948966,0.9079885338137562,0.37188355997421274,0.26469523183671445,0.23266737240172025,0.17549843819466432,0.90665414339484,0.3758929292429539,0.672861042433099,True,3.3766115072321297e-16,0.007947941626137345,False,0.4225593416695659,0.16681251162452387
0.6850413216748855,0.3562918802693985,0.37751390982023353,0.37751390982023353,1,0.1,1.5707963267948966,0.9042593621288617,0.3789427099832741,0.2705460106801655,0.23721880760676256,0.17837690409775642,0.9028566174937394,0.3830637993038566,0.6861417223846845,True,1.5700924586837752e-16,0.007951901750898115,False,0.4353282634930042,0.16063274943890746
0.6983421481083832,0.3672881135791732,0.38329524577232793,0.38329524577232793,1,0.1,1.5707963267948966,0.9004592401645984,0.38596906801615244,0.27641351483848153,0.24176228572644468,0.18124480339073887,0.8989860951275049,0.3902021332135973,0.6994206039556651,True,2.482534153247273e-16,0.007955856008411383,False,0.44820751071498377,0.15443086890904037
0.711642974541881,0.3784602591554644,0.38908110165129556,0.38908110165129556,1,0.1,1.5707963267948966,0.8965885140406326,0.3929617988421824,0.28229783148943133,0.24629745415065785,0.18410236082849785,0.8950429038698704,0.3973070576609939,0.712697646468587,True,1.6653345369377348e-16,0.007959809645633295,False,0.46119610798902433,0.14820239423918932
0.7249438009753787,0.3898127878804243,0.39487354324159235,0.39487354324159235,1,0.1,1.5707963267948966,0.8926475381889264,0.3999200813118311,0.28819906545532054,0.2508239531285375,0.18694978873456927,0.8910273799121212,0.4043777132981941,0.7259728073184273,True,4.965068306494546e-16,0.007963768015028084,False,0.47429311367283133,0.14194291221803781
0.7382446274088763,0.4013503842535765,0.4006746232311582,0.4006746232311582,1,0.1,1.5707963267948966,0.8886366750827748,0.40684310815673386,0.29411733899609865,0.2553414153388221,0.18978728760691535,0.8869398677914918,0.4114132544962042,0.7392460419418361,True,2.482534153247273e-16,0.007967736590487226,False,0.4874976158703257,0.13564806241456506
0.751545453842374,0.4130779523593961,0.40648638469665677,0.40648638469665677,1,0.1,1.5707963267948966,0.8845562949657565,0.41373008581996723,0.3000527916590611,0.25984946544804494,0.19261504667508575,0.8827807201193721,0.4184128491327861,0.7525173037821918,True,2.482534153247273e-16,0.007971720984150929,False,0.5008087287477634,0.129313527857709
0.7648462802758718,0.42500062245895276,0.4123108644985979,0.4123108644985979,1,0.1,1.5707963267948966,0.8804067755798377,0.42058023431448804,0.30600558018291063,0.26434771965506204,0.19543324441240903,0.8785502973084856,0.42537567841031965,0.7657865442503817,True,2.7194799110210365e-16,0.007975726964188,False,0.5142255890973229,0.12293502612980302
0.7781471067093695,0.4371237582231309,0.4181500966031843,0.4181500966031843,1,0.1,1.5707963267948966,0.8761885018918522,0.42739278710791806,0.3119758784543429,0.2688357852203911,0.19824204900646256,0.8742489672982283,0.4323009367014914,0.7790537126811966,True,2.482534153247273e-16,0.007979760473606677,False,0.5277473531222836,0.11650830080972494
0.7914479331428672,0.44945296462866946,0.42400611534678107,0.42400611534678107,1,0.1,1.5707963267948966,0.8719018658176234,0.434166991032075,0.3179638775156933,0.27331325997879036,0.20104161879070823,0.8698771052773677,0.4391878314209029,0.7923187562851919,True,2.7194799110210365e-16,0.007983827650174932,False,0.5413731934207849,0.1100291132060455
0.8047487595763649,0.46199409654209106,0.42988095865813414,0.42988095865813414,1,0.1,1.5707963267948966,0.8675472659429687,0.4409021062158551,0.323969785622529,0.27777973183345134,0.20383210263985957,0.8654350934033055,0.44603558292091133,0.8055816200958399,True,1.1102230246251565e-16,0.007987934847543978,False,0.5551022961460538,0.10349323432488264
