endpoint_margin,beta_sign,theta0_ref,alpha,beta,beta_for_prb,kappa,phi,Qx_ref,Qy_ref,theta1,theta2,theta3,Qx_prb,Qy_prb,theta0_prb,success,residual_norm,tip_error_percent,slope_error_percent,delta_theta_norm,branch_jump_flag
0.05,1,1.1125799371829466,0.22785033009821423,0.9546734103309136,0.9546734103309136,1.0,1.5707963267948966,0.7903419018384792,0.5262902599637246,0.36150642697817575,0.3744820361476115,0.38162832290142634,0.7895187473001297,0.5271762671206632,1.1176167860272135,True,3.1401849173675503e-16,0.12093767304491342,0.45271792847714143,0.011935044379897576,False
0.05,1,1.1331946529788512,0.2362136524064699,0.9720363211453982,0.9720363211453982,1.0,1.5707963267948966,0.7828853661506061,0.5340679033448755,0.3687301988950879,0.3812733391267354,0.3882712479103038,0.782023823969997,0.5349942398120779,1.1382747859321272,True,2.220446049250313e-16,0.1265051058035878,0.4483018817571784,0.011934535162099757,False
0.05,1,1.153809368774756,0.24476944665212122,0.9894835959269284,0.9894835959269284,1.0,1.5707963267948966,0.7753279559089392,0.5417302923654904,0.37596629981129936,0.3880503489879211,0.3949144851340823,0.7744267328429472,0.5426973059043191,1.1589311339333028,True,2.220446049250313e-16,0.13218616413808412,0.4439004654630047,0.011934052955287272,False
0.05,1,1.1744240845706606,0.2535227313569723,1.0070208167798167,1.0070208167798167,1.0,1.5707963267948966,0.767671906183074,0.5492757129061073,0.38321455032747054,0.39481244364128776,0.4015588637322192,0.7667296716553533,0.5502837177030331,1.1795858577009775,True,3.1401849173675503e-16,0.1379811427643052,0.4395152652377579,0.01193360073915855,False
0.05,1,1.1950388003665653,0.2624787727967471,1.0246536444999297,1.0246536444999297,1.0,1.5707963267948966,0.7599194892290371,0.5567025031611317,0.3904747803541255,0.40155898561966474,0.4082052207556773,0.7589348747277777,0.5577517776250507,1.2002389867294674,True,2.220446049250313e-16,0.14389032687164358,0.43514790995129127,0.011933181905477475,False
0.05,1,1.21565351616247,0.2716430939964387,1.0423878241737836,1.0423878241737836,1.0,1.5707963267948966,0.7520730135457998,0.5640090543675821,0.3977468289713464,0.40828932139163204,0.41485440204315277,0.7510446120899346,0.5650998387861756,1.2208905524061313,True,2.220446049250313e-16,0.1499139820787991,0.4308000737079611,0.011932800278575082,False
0.05,1,1.2362682319583747,0.28102148436327884,1.0602291910021697,1.0602291910021697,1.0,1.5707963267948966,0.7441348229284763,0.5711938115289928,0.40503054430712465,0.41500278064227003,0.4215072631383308,0.7430611886040303,0.5723263055854289,1.2415405880877255,True,4.965068306494546e-16,0.15605234540024226,0.42647347825147075,0.011932460138394,False
0.05,1,1.2568829477542791,0.2906200099944612,1.0781836763640251,1.0781836763640251,1.0,1.5707963267948966,0.7361072955185547,0.5782552741349347,0.4123257834348423,0.4216986755198026,0.42816467023011245,0.7349869430864474,0.5794296342859111,1.2621891291847573,True,2.220446049250313e-16,0.16230561716496394,0.42216989576944985,0.011932166246212536,False
0.05,1,1.2774976635501838,0.30044502469997214,1.096257314137465,1.096257314137465,1.0,1.5707963267948966,0.7279928428515072,0.5851919968766586,0.41963241229043036,0.42837629984616626,0.4348275011178516,0.7268242474277533,0.5864083335924418,1.2828362132544484,True,2.220446049250313e-16,0.16867395384531,0.4178911521003266,0.011931923873205323,False
0.05,1,1.2981123793460885,0.31050318178436986,1.1144562472961779,1.1144562472961779,1.0,1.5707963267948966,0.719793908902164,0.592002590359431,0.4269503056098228,0.4350349282893735,0.4414966462037446,0.7185755057110288,0.5932609652261394,1.3034818801029409,True,3.1401849173675503e-16,0.17515746176887875,0.41363913034688254,0.011931738832013865,False
0.05,1,1.3187270951419932,0.32080144663516996,1.1327867348008096,1.1327867348008096,1.0,1.5707963267948966,0.7115129691282197,0.5986857218121814,0.43427934688740943,0.4416738154953659,0.44817300951463424,0.7102431533285254,0.5999861444961159,1.3241261718974096,True,2.220446049250313e-16,0.18175619169768872,0.4094157749018615,0.011931617511530076,False
0.05,1,1.3393418109378978,0.33134711016962615,1.1512551588064674,1.1512551588064674,1.0,1.5707963267948966,0.7031525295122891,0.6052401157951532,0.4416194283562693,0.4482921951768524,0.45485750975560557,0.701829656096692,0.6065825408684593,1.3447691332887273,True,3.1401849173675503e-16,0.18847013426891718,0.40522309588982774,0.011931566915093731,False
0.05,1,1.3599565267338025,0.34214780319624055,1.1698680322091728,1.1698680322091728,1.0,1.5707963267948966,0.6947151256029216,0.6116645549063144,0.44897045099107075,0.4548892791564342,0.46155108139789747,0.6933375093696157,0.6130488785326978,1.3654108115454022,True,2.220446049250313e-16,0.19529921630235114,0.4010631740338953,0.011931594702365315,False
0.05,1,1.3805712425297072,0.35321151175226834,1.1886320065558866,1.1886320065558866,1.0,1.5707963267948966,0.686203321555016,0.6179578804873624,0.45633232453461864,0.46146425636107985,0.4682546758037956,0.6847692371509628,0.6193839369659433,1.386051256699494,True,0.0,0.20224329798662866,0.39693816595407677,0.011931709235125924,False
0.05,1,1.4011859583256119,0.36454659348391094,1.207553880344742,1.207553880344742,1.0,1.5707963267948966,0.6776197091700907,0.6241189933302353,0.46370496754914586,0.46801629176478643,0.4749692623913375,0.6761273912045189,0.6255865514949379,1.4066905217052699,True,3.1401849173675503e-16,0.20930217096708637,0.39285030990717523,0.011931919627313933,False
0.05,1,1.4218006741215166,0.3761617951418117,1.226640607744276,1.226640607744276,1.0,1.5707963267948966,0.6689669069368858,0.6301468543851362,0.47108830749356595,0.47454452527598173,0.48169582984183823,0.667414550163459,0.6316556138562405,1.427328662611386,True,2.220446049250313e-16,0.21647555736505147,0.38880193197860957,0.011932235799618534,False
0.05,1,1.442415389917421,0.3880662712709894,1.2458993077628535,1.2458993077628535,1.0,1.5707963267948966,0.6602475590727906,0.6360404854711622,0.4784822808280404,0.4810480705659529,0.48843538735343806,0.6586333186385074,0.6375900727548196,1.4479657387474312,True,0.0,0.22376310976896358,0.3847954527390279,0.011932668539006135,False
0.05,1,1.4630301057133257,0.40026960418147833,1.2653372739020665,1.2653372739020665,1.0,1.5707963267948966,0.6514643345666269,0.6417989699907493,0.4858868331473522,0.48752601383425587,0.49518896594408246,0.6497863263251823,0.6433889344213404,1.4686018129256906,True,2.220446049250313e-16,0.2311644122459363,0.38083339437832703,0.011933229563566947,False
0.05,1,1.4836448215092304,0.4127818252938286,1.2849619843307873,1.2849619843307873,1.0,1.5707963267948966,0.6426199262233205,0.6474214536492366,0.493301919344752,0.4939774125067346,0.5019576198075815,0.6408762271103413,0.6490512631684768,1.489236951659068,True,0.0,0.23867898243478558,0.37691838833428126,0.011933931593150229,False
0.05,1,1.504259537305135,0.4256134379622622,1.3047811126196796,1.3047811126196796,1.0,1.5707963267948966,0.6337170497110427,0.6529071451810003,0.5007275038081019,0.5004012938613936,0.5087424277266398,0.6319056981782896,0.6545761819466055,1.5098712253961355,True,2.220446049250313e-16,0.2463062747911394,0.37305318343227606,0.01193478842626031,False
0.05,1,1.5248742531010397,0.4387754418878475,1.3248025390794622,1.3248025390794622,1.0,1.5707963267948966,0.6247584426114121,0.6582553170837221,0.5081635606503517,0.5067966535769652,0.5155444945470317,0.6228774391167455,0.6599628728992913,1.5305047087743486,True,0.0,0.25404568506928527,0.36924065455617655,0.011935815023776206,False
0.05,1,1.5454889688969444,0.45227935924459667,1.3450343627500327,1.3450343627500327,1.0,1.5707963267948966,0.6157468634733908,0.6634653063625154,0.5156100739765839,0.5131624541985633,0.5223649527173911,0.6137941710229936,0.6652105779190151,1.5511374808925384,True,0.0,0.26189655613934304,0.36548381187253043,0.011937027600090182,False
0.05,1,1.566103684692849,0.46613726265305466,1.3654849140917737,1.3654849140917737,1.0,1.5707963267948966,0.6066850908715326,0.6685365152857917,0.5230670381901058,0.5194976235143229,0.5292049638994182,0.6046586356105964,0.6703185992036528,1.5717696256038467,True,0.0,0.2698581852543069,0.3617858106316134,0.011938443722334324,False
0.05,1,1.5867184004887536,0.4803618051488732,1.3861627684350395,1.3861627684350395,1.0,1.5707963267948966,0.5975759224692773,0.6734684121549206,0.5305344583403265,0.5258010528363867,0.5360657206536658,0.5954735943170806,0.675286299814278,1.592401231830379,True,3.8459253727671276e-16,0.2779298328996499,0.35814996157320883,0.011940082418439548,False
0.05,1,1.6073331162846582,0.49496625230817,1.4070767602489496,1.4070767602489496,1.0,1.5707963267948966,0.5884221740880278,0.6782605320899425,0.5380123505154364,0.5320715951790027,0.5429484482064618,0.5862418274130554,0.6801131042349223,1.6130323939009008,True,3.1401849173675503e-16,0.28611073337814635,0.35457974196515085,0.011941964294835584,False
0.05,1,1.627947832080563,0.5099645167073974,1.4282359982963564,1.4282359982963564,1.0,1.5707963267948966,0.5792266787827782,0.682912477833789,0.5455007422832371,0.5383080633258439,0.5498544063039587,0.576966133113266,0.6847984989350113,1.6336632119130399,True,0.0,0.29440010730647337,0.3510788073087407,0.011944111664707938,False
0.05,1,1.6485625478764676,0.5253711949131142,1.449649881748161,1.449649881748161,1.0,1.5707963267948966,0.5699922859251081,0.6874239205777206,0.5529996731837434,0.544509227777859,0.55678489115975,0.5676493266902243,0.6893420329352313,1.6542937921213525,True,4.701441505409665e-13,0.30279717621475033,0.3476510037345805,0.011946548687711401,False
0.05,1,1.6691772636723723,0.5412016072167514,1.471328117337192,1.471328117337192,1.0,1.5707963267948966,0.5607218602944145,0.691794600810935,0.5605091952780231,0.5506738145726888,0.5637412375031606,0.5582942395905162,0.6937433183779778,1.6749242473538724,True,6.420502206487196e-13,0.31130117953674485,0.34430038118636186,0.01194930152289021,False
0.05,1,1.689791979468277,0.5574718403514447,1.4932807376397041,1.4932807376397041,1.0,1.5707963267948966,0.5514182811782853,0.6960243291975896,0.5680293737569055,0.5568005029642675,0.5707248207355269,0.5489037185556359,0.6980020311027804,1.6955546974567,True,8.469452171196967e-13,0.3199113941237548,0.34103120729903835,0.011952398494241174,False
0.05,1,1.7104066952641817,0.57419879345252,1.5155181205812354,1.5155181205812354,1.0,1.5707963267948966,0.5420844414829948,0.7001129874848042,0.5755602876156624,0.5628879229527138,0.5777370592029223,0.5394806247465698,0.7021179112285895,1.7161852697712985,True,1.0931611535890907e-12,0.32862715674881693,0.33784798218556417,0.011955870273107306,False
0.05,1,1.7310214110600863,0.5914002275506922,1.5380510102733163,1.5380510102733163,1.0,1.5707963267948966,0.5327232468551497,0.7040605294455544,0.5831020303994358,0.5689346526511389,0.5847794165940465,0.530027832873956,0.7060907637436321,1.7368160996446211,True,1.3908849593546088e-12,0.3374478898304935,0.3347554540637429,0.011959750076265617,False
0.05,1,1.751636126855991,0.6090948189177902,1.5608905392983714,1.5608905392983714,1.0,1.5707963267948966,0.5233376148155839,0.7078669818607551,0.5906547110258378,0.5749392154761659,0.5918534044729821,0.5205482303342773,0.7099204591044381,1.7574473309749856,True,1.7536330127683238e-12,0.34637313081239485,0.3317586358203931,0.011964073882898418,False
0.05,1,1.7722508426518955,0.6273022166193485,1.5840482525723116,1.5840482525723116,1.0,1.5707963267948966,0.5139304739066799,0.7115324455452763,0.5982184546914908,0.580900077147159,0.5989605849572986,0.5110447163530526,0.7136069338455622,1.7780791167959484,True,2.194586847659585e-12,0.355402565639868,0.3288628225636423,0.01196888067185363,False
0.05,1,1.7928655584478002,0.6460431046672412,1.6075361329279554,1.6075361329279554,1.0,1.5707963267948966,0.5045047628543654,0.7150570964231011,0.6057934038700721,0.5868156424777076,0.6061025735529295,0.5015202011360245,0.7171501912017397,1.7987116199007092,True,2.7322555793975217e-12,0.36453606684319256,0.3260736102248691,0.011974212681349818,False
0.05,1,1.8134802742437048,0.6653392692092459,1.6313666285777038,1.6313666285777038,1.0,1.5707963267948966,0.4950634297461321,0.7184411866573919,0.6133797194102707,0.5926842519412285,0.6132810421582667,0.49197760502940974,0.720550301744425,1.819345013509766,True,3.383322703130796e-12,0.3737737368072497,0.3233969152770057,0.011980115693456344,False
0.05,1,1.8340949900396095,0.6852136712417705,1.655552682631115,1.655552682631115,1.0,1.5707963267948966,0.48560943122651284,0.7216850458418177,0.6209775817430041,0.5985041779906456,0.6204977222510656,0.4824198576903745,0.7238074040348681,1.8399794819847153,True,4.162163669176248e-12,0.3831159568856706,0.32083899563886165,0.011986639345940615,False
0.05,1,1.8547097058355142,0.705690525387747,1.6801077648624174,1.6801077648624174,1.0,1.5707963267948966,0.47614573171156854,0.7247890822601806,0.6285871922083108,0.6042736211099942,0.627754408273009,0.4728498972689891,0.7269217052961641,1.8606152215913139,True,5.0763867686353235e-12,0.39256344310825203,0.31840647284149204,0.011993837474393799,False
0.05,1,1.8753244216314189,0.72679538534484,1.7050459059448693,1.7050459059448693,1.0,1.5707963267948966,0.466675302624052,0.7277537842221331,0.6362087745135263,0.6099907055733995,0.6350529612281743,0.4632706696030287,0.7298934821069728,1.8812524413151002,True,6.123068440027287e-12,0.4021173093293748,0.31610635553523403,0.012001768487862005,False
0.05,1,1.8959391374273236,0.7485552366808053,1.730381734393663,1.730381734393663,1.0,1.5707963267948966,0.4572011216510454,0.7305797214836283,0.643842576335705,0.6156534748841989,0.6423953125132107,0.4536851274270937,0.7327230811199412,1.9018913637331145,True,7.288900346755069e-12,0.4117791387799658,0.31394606442207684,0.012010495781628,False
0.05,1,1.916553853223228,0.7709985977342918,1.7561305164870769,1.7561305164870769,1.0,1.5707963267948966,0.447726172026023,0.7332675467617068,0.6514888710827695,0.6212598868639314,0.6497834679987525,0.4440962295976607,0.7354109198082134,1.9225322259454534,True,8.547398211172014e-12,0.42155106511211193,0.3119334587009396,0.012020088191191356,False
0.05,1,1.9371685690191327,0.7941556294722444,1.7823081994674708,1.7823081994674708,1.0,1.5707963267948966,0.4382534418374429,0.7358179973543038,0.6591479598296053,0.6268078083574979,0.6572195123835248,0.4345069403358075,0.73795748724383,1.9431752805706282,True,9.866815579047143e-12,0.4314358641691901,0.3100768641180721,0.012030620492018982,False
0.05,1,1.9577832848150374,0.8180582552610202,1.8089314583599017,1.8089314583599017,1.0,1.5707963267948966,0.42878592336616556,0.7382318968769924,0.6668201734472666,0.6322950095168915,0.664705613844738,0.4249202284895249,0.7403633449122762,1.963820796808896,True,1.1217800447605727e-11,0.44143705787349785,0.3083851027172862,0.01204217395017433,False
0.05,1,1.978398000610942,0.8427402916296618,1.8360177467874996,1.8360177467874996,1.0,1.5707963267948966,0.4193266124541873,0.7405101571299553,0.674505874945695,0.6377191576214941,0.6722440290107723,0.4153390668176924,0.7426291275679671,1.9844690615779614,True,1.2578129682537065e-11,0.4515590318031226,0.30686752438814574,0.01205483692959401,False
0.05,1,1.9990127164068467,0.8682375912428164,1.8635853522098915,1.8635853522098915,1.0,1.5707963267948966,0.4098785079074149,0.7426537801100694,0.6822054620528799,0.6430778103878958,0.6798371082848114,0.4057664312980107,0.7447555441360619,2.005120380725587,True,1.394418092672933e-11,0.4618071682267981,0.30553404030957887,0.012068705562479921,False
0.05,1,2.019627432202751,0.8945881994607304,1.8916534560650695,1.8916534560650695,1.0,1.5707963267948966,0.40044461093545386,0.7446638601847732,0.6899193700562909,0.6483684087164702,0.6874873015511058,0.3962053004613845,0.7467433786666847,2.025775080323867,True,1.5323606382683568e-11,0.47218799658786087,0.3043951583887292,0.012083884490140537,False
0.05,1,2.040242147998656,0.9218325260479652,1.9202421993571177,1.9202421993571177,1.0,1.5707963267948966,0.3910279246316726,0.7465415864464447,0.6976480749357169,0.6535882688153686,0.695197164298867,0.38665865475553035,0.7485934913484181,2.0464335080499527,True,1.6738899405886763e-11,0.4827093636683077,0.30346202078855844,0.012100487682513086,False
0.05,1,2.0608568637945606,0.9500135338053467,1.949372754303647,1.949372754303647,1.0,1.5707963267948966,0.38163145349712535,0.7482882452683646,0.705392096816938,0.6587345736357934,0.7029693642060731,0.37712947594265483,0.7503068195876369,2.0670960346588045,True,6.0768866309697284e-15,0.4933806257179345,0.3027464436688763,0.012118639346029485,False
0.05,1,2.0814715795904655,0.9791769461461894,1.9790674027391684,1.9790674027391684,1.0,1.5707963267948966,0.3722582030122764,0.7499052230860273,0.7131520038041984,0.6638043635388815,0.7108066882051032,0.3676207465240545,0.7518843791697185,2.0877630555481828,True,6.858267381329109e-15,0.5042128665927065,0.3022609589968626,0.012138474928019538,False
0.05,1,2.10208629538637,1.0093714759241312,2.0093496220659373,2.0093496220659373,1.0,1.5707963267948966,0.3629111792608838,0.7513940094306598,0.720928416183125,0.6687945261191839,0.7187120501312205,0.35813544922088153,0.7533272654943339,2.1084349924335295,True,8.917793449480273e-15,0.5152191419455676,0.30201885912550785,0.012160142237978892,False
0.05,1,2.122701011182275,1.0406490781533415,2.040244179654329,2.040244179654329,1.0,1.5707963267948966,0.3535933886108545,0.752756200245387,0.7287220111084577,0.6737017850739963,0.7266884989354973,0.34867656648233847,0.7546366549197898,2.129112295117951,True,1.0651199882271329e-14,0.5264147568785291,0.30203424325432315,0.012183802683768546,False
0.05,1,2.1433157269781793,1.073065229651276,2.0717772367233653,2.0717772367233653,1.0,1.5707963267948966,0.3443078374574231,0.7539935015185936,0.7365335277827736,0.6785226880186223,0.7347392275754319,0.33924708004985143,0.7558138062121114,2.149795443376828,True,1.2332973821748197e-14,0.5378175779531051,0.3023220665573223,0.012209632655755144,False
0.05,1,2.163930442774084,1.1066792390903677,2.1039764628820046,2.1039764628820046,1.0,1.5707963267948966,0.3350575320345902,0.7551077332738355,0.7443637732079346,0.6832535931177591,0.7428675826275782,0.32984997057323384,0.7568600621207778,2.170484948953272,True,1.4008181544145075e-14,0.5494483848518465,0.30289819162510584,0.012237825065306627,False
0.05,1,2.1845451585699887,1.1415545914811034,2.1368711626872625,2.1368711626872625,1.0,1.5707963267948966,0.3258454783014565,0.7561008339612154,0.7522136285778969,0.6878906543899671,0.7510770746996046,0.32048821728623555,0.757776851097289,2.191181357667469,True,1.526142792357595e-14,0.5613312660596977,0.303779442207742,0.012268591062228818,False
0.05,1,2.205159874365893,1.1777593317409794,2.170492415781248,2.170492415781248,1.0,1.5707963267948966,0.31667468191085496,0.7569748653016275,0.7600840563952749,0.6924298055204198,0.7593713897243314,0.31116479774816075,0.7585656891765493,2.211885251640026,True,1.8852881520039375e-14,0.5734940635031,0.30498365911299813,0.012302161954024815,False
0.05,1,2.225774590161798,1.2153664927514587,2.204873232411749,2.204873232411749,1.0,1.5707963267948966,0.3075481482685978,0.7577320176428933,0.7679761084064893,0.6968667419924421,0.7677544012282174,0.30188268765913817,0.7592281820442295,2.2325972516271486,True,2.161145436330964e-14,0.5859688714698416,0.30652975802256055,0.012338791354049278,False
0.05,1,2.2463893059577025,1.2544545741926156,2.2400487264277227,2.2400487264277227,1.0,1.5707963267948966,0.2984688826926731,0.7583746158957186,0.7758909344649842,0.7011969013192517,0.7762301836780293,0.29264486075770146,0.759766027317039,2.2533180194622653,True,2.4348079395993237e-14,0.5987925954987359,0.3084377888635334,0.012378757589852322,False
0.05,1,2.2670040217536074,1.295108079502625,2.276056308180995,2.276056308180995,1.0,1.5707963267948966,0.28943989068292664,0.7589051261279482,0.783829792449272,0.7054154411229838,0.7848030270222016,0.2834542888105787,0.7601810170673493,2.274048260594457,True,2.8051537443747344e-14,0.6120075772692743,0.31072899621063965,0.012422366407978811,False
0.05,1,2.287618737549512,1.3374181195740849,2.3129359001702445,2.3129359001702445,1.0,1.5707963267948966,0.2804641783131444,0.7593261629080126,0.7917940593830235,0.7095172147673796,0.7934774525579085,0.27431394170608536,0.7604750406290117,2.294788726708312,True,3.1645835732021276e-14,0.6256622918205742,0.31342587998209986,0.012469954017414454,False
0.05,1,2.3082334533454167,1.3814830933180382,2.350730178747053,2.350730178747053,1.0,1.5707963267948966,0.27154475275904427,0.7596404975032589,0.7997852439287497,0.7134967442020723,0.802258230271356,0.2652267876642759,0.7606500877277343,2.315540218402178,True,3.599314964822066e-14,0.6398121236743503,0.31655225541295745,0.012521890520940373,False
0.05,1,2.328848169141321,1.4274094570581237,2.389484845784232,2.389484845784232,1.0,1.5707963267948966,0.26268462297756673,0.7598510670564479,0.807805000455634,0.7173481896185364,0.8111503978174963,0.25619579357912503,0.7607082519872577,2.336303587891667,True,4.138854256539395e-14,0.654520228623139,0.3201333109274633,0.012578583792110132,False
0.05,1,2.3494628849372257,1.4753125969357235,2.429248934906197,2.429248934906197,1.0,1.5707963267948966,0.2538868005550209,0.7599609848847939,0.8158551449168618,0.7210653154483289,0.8201592813266233,0.24722392551053324,0.7606517348721699,2.357079741691814,True,4.753829275680705e-14,0.6698584880668167,0.3241956620562551,0.012640483865824444,False
0.05,1,2.3700776007331306,1.5253178212062193,2.4700751577279743,2.4700751577279743,1.0,1.5707963267948966,0.24515430074421993,0.759973552071246,0.8239376728136458,0.7246414521505582,0.829290518249336,0.238314149347019,0.7604828501399264,2.3778696432135398,True,5.401848284071409e-14,0.6859085628521595,0.3287673989239389,0.012708087922816488,False
0.05,1,2.390692316529035,1.577561492606733,2.512020296579415,2.512020296579415,1.0,1.5707963267948966,0.23649014371374596,0.7598922705483161,0.8320547795737532,0.7280694531341864,0.8385500824785654,0.2294694316636533,0.7602040288890524,2.398674315186505,True,6.235145352079174e-14,0.7027630536200303,0.33387812401801925,0.01278194596350501,False
0.05,1,2.41130703232494,1.632192325031256,2.5551456514502306,2.5551456514502306,1.0,1.5707963267948966,0.2278973560360622,0.7597208579118719,0.8402088837338214,0.7313416460374847,0.8479443120179866,0.22069274080430573,0.7598178253083208,2.4194948417892927,True,7.273443782444744e-14,0.7205267747532457,0.3395589758828133,0.012862667285169561,False
0.05,1,2.4319217481208444,1.6893728737592482,2.5995175504383488,2.5995175504383488,1.0,1.5707963267948966,0.2193789724454351,0.7594632642476127,0.8484026533898084,0.7344497774361602,0.8574799395004647,0.21198704822280579,0.7593269232538422,2.4403323703264332,True,8.275087363750907e-14,0.739318149240748,0.34584263297483886,0.012950927899243271,False
0.05,1,2.4525364639167493,1.749281254708275,2.645207934895308,2.645207934895308,1.0,1.5707963267948966,0.21093803790169113,0.7591236913084072,0.8566390364720652,0.7373849498662625,0.8671641258983714,0.20335533012443707,0.7587341438086909,2.461188112236699,True,9.562468919096866e-14,0.7592707322804195,0.352763290056566,0.013047479053883152,False
0.05,1,2.4731511797126537,1.8121131359601852,2.6922950328373636,2.6922950328373636,1.0,1.5707963267948966,0.202577610001911,0.7587066144491509,0.8649212955152678,0.740137549818677,0.8770044978096453,0.19480056945762161,0.7580424540145344,2.48206334314359,True,1.1029963778519288e-13,0.780534872446009,0.36035659704279954,0.01315315706242917,False
0.05,1,2.493765895508558,1.8780840545927755,2.740864137160232,2.740864137160232,1.0,1.5707963267948966,0.1943007617894876,0.7582168078106292,0.8732530477346765,0.7426971650767273,0.8870091887489701,0.18632575831620668,0.757254977008888,2.502959401560374,True,1.2766155204842801e-13,0.8032795210262791,0.36865954692755726,0.013268894682914392,False
0.05,1,2.514380611304463,1.947432124232537,2.7910085089318786,2.7910085089318786,1.0,1.5707963267948966,0.18611058501885414,0.7576593733497801,0.8816383113966921,0.7450524894112085,0.8971868849215493,0.1779339008260078,0.7563750038579281,2.52387768572945,True,1.4874933646941605e-13,0.8276942030795145,0.37771029502409403,0.013395734350286782,False
0.05,1,2.5349953271003676,2.0204212145308094,2.8428304307719863,2.8428304307719863,1.0,1.5707963267948966,0.17801019394500814,0.7570397744467992,0.890081559693697,0.7471912121969058,0.9075468760058488,0.16962801660602617,0.7554060074472045,2.5448196478964515,True,1.7040183869262565e-13,0.8539911682863428,0.38754788583067873,0.013534843635066539,False
0.05,1,2.5556100428962725,2.0973447040409856,2.896442441369057,2.896442441369057,1.0,1.5707963267948966,0.17000272972022562,0.7563638749877964,0.8985877836144563,0.7490998899429877,0.9180991115180979,0.16141114491612454,0.7543516588863713,2.5657867850755416,True,1.9781669596747462e-13,0.8824077463672617,0.3982118558172441,0.01368753339482529,False
0.05,1,2.576224758692177,2.178529934221002,2.951968789957646,2.951968789957646,1.0,1.5707963267948966,0.16209136549674819,0.7556379850362349,0.9071625656603833,0.7507637959983245,0.9288542633696759,0.1532863496304248,0.753215847006587,2.586780625028384,True,2.267970159945471e-13,0.9132089412663089,0.4097416694949225,0.013855279204932723,False
0.05,1,2.596839474488082,2.264343526550231,3.009547159657234,3.009547159657234,1.0,1.5707963267948966,0.15427931235456943,0.7548689144819354,0.9158121667199789,0.7521667437495763,0.9398237952494208,0.14525672521129426,0.752002701690707,2.607802705718976,True,2.610028312122554e-13,0.9466903111503536,0.42217593111162405,0.014039746811949244,False
0.05,1,2.6174541902839863,2.3551977698863515,3.0693307217609194,3.0693307217609194,1.0,1.5707963267948966,0.14656982619894732,0.7540640364134982,0.9245436290133301,0.7532908774028664,0.9510200394509336,0.1373254039053815,0.7507166219912521,2.6288545458671297,True,3.0051750129063116e-13,0.9831811982337618,0.435551293522602,0.014242822559822248,False
0.05,1,2.638068906079891,2.451558345222124,3.131490600479027,3.131490600479027,1.0,1.5707963267948966,0.13896621580441199,0.7532313624268603,0.9333648988038986,0.7541164228287492,0.962456281695084,0.1294955644447133,0.749362310279881,2.6499376033277318,True,3.4317954482175324e-13,1.023048394226821,0.4499009567372208,0.014466650014259806,False
0.05,1,2.6586836218757957,2.5539537356810516,3.1962188508805536,3.1962188508805536,1.0,1.5707963267948966,0.13147185222297195,0.7523796326991716,0.942284973613619,0.7546213888136987,0.9741468543293316,0.12177044261804681,0.7479448140643945,2.671053216756649,True,3.917332543008751e-13,1.0667003545790172,0.46525260768433785,0.014713674380438803,False
0.05,1,2.6792983376717,2.662986779228498,3.263732084119956,3.263732084119956,1.0,1.5707963267948966,0.12409017982676011,0.7515184244797558,0.9513140800660737,0.7547812061977537,0.9861072379518954,0.11415334418862164,0.7464695776484349,2.6922025242157224,True,4.4227562107314806e-13,1.1145921084662227,0.48162559437990554,0.014986696811669257,False
0.05,1,2.699913053467605,2.779348972365499,3.3342759168164227,3.3342759168164227,1.0,1.5707963267948966,0.11682472932350371,0.750658283760069,0.960463890360414,0.7545682884953613,0.9983541709019472,0.10664766078611679,0.7449425065593269,2.7133863497577226,True,4.94138205484039e-13,1.1672310526335148,0.4990270435862123,0.015288941397411231,False
0.05,1,2.7205277692635095,2.9038383431781667,3.4081304805879524,3.4081304805879524,1.0,1.5707963267948966,0.10967913317250572,0.7498108864013683,0.9697477879497667,0.7539514922663549,1.0109057649987334,0.09925688961061932,0.7433700487277093,2.734605045214855,True,5.448236215802218e-13,1.2251838670244863,0.517446508372036,0.015624138581316492,False
0.05,1,2.7411424850594144,3.037382009032846,3.485617310625391,3.485617310625391,1.0,1.5707963267948966,0.10265714394721362,0.7489892370990109,0.9791811965656397,0.7528954480871761,1.0237816241070037,0.09198465808142203,0.7417592979169896,2.7558582687598197,True,5.86976918531042e-13,1.2890848503153238,0.5368485505811387,0.01599663012007316,False
0.05,1,2.761757200855319,3.181064960316118,3.5671080501247046,3.5671080501247046,1.0,1.5707963267948966,0.09576265634940546,0.7482079175130028,0.9887819917539754,0.7513597224990614,1.037002959056005,0.08483475498436593,0.7401181271023978,2.7771446733090417,True,6.125015806228618e-13,1.3596460463354023,0.5571623909935796,0.016411502647961415,False
0.05,1,2.7823719166512237,3.33616723352655,3.6530355779962234,3.6530355779962234,1.0,1.5707963267948966,0.08899973379635025,0.7474833991065878,0.99857102127813,0.7492977562805184,1.050592687296404,0.07781117028223777,0.7384553627561026,2.7984614648550528,True,6.10212348743086e-13,1.4376696207926607,0.5782673447622306,0.016874759771892445,False
0.05,1,2.802986632447128,3.5042125616792554,3.7439084185803773,3.7439084185803773,1.0,1.5707963267948966,0.0823726408012476,0.7468344423538833,1.008572771216172,0.7466555024398934,1.0645754969726522,0.07091814665584056,0.7367810159036856,2.8198037706287176,True,5.801175270639463e-13,1.524063054852714,0.5999721149903335,0.01739354689600721,False
